173910	211446
177425	230073
190219	319277
176191	231279
180042	269109
172715	14104
189841	71091
173074	433759
180827	110829
177779	50797
171751	14672
173176	235574
175886	68292
183226	232232
172249	19650
184469	11551
180843	20932
173794	13838
174180	11370
175834	234311
172313	20068
179729	65969
178559	27410
175344	108083
3564970	11964
173414	67863
180740	72759
353452	329702
172943	11837
176047	15357
175410	16001
177325	56456
173418	68021
266817	12988
172890	140580
172611	445007
176490	347722
182937	232491
190665	215085
171696	19704
181571	666048
178259	69263
177679	72201
179677	56055
173244	212139
177845	381085
183942	233724
3565580	68999
172499	102436
172589	234729
171601	53869
176707	12858
178960	434437
178046	14381
173742	230972
172045	13804
181891	56494
6418789	245828
176179	16573
180770	84095
176390	12330
171736	70549
177497	12340
173986	67016
171694	74610
171821	27267
172984	114741
178733	217666
3565986	21892
177430	224794
175070	19981
175669	58184
176559	13006
172520	14725
177200	71984
171737	66865
179395	12499
177120	224907
175117	69192
172232	11821
183479	71916
178997	12317
178959	93834
174473	26564
172433	14827
176914	102626
171888	26900
179612	74126
177378	70153
187288	74229
173906	114863
175819	12466
180933	226922
175020	68151
178185	57315
185802	67181
180607	140484
173510	212647
175512	66090
178194	246257
172432	244059
178547	26554
176806	71745
176466	26965
176684	22021
177440	13427
178184	231464
178303	67678
175948	193742
177893	23972
176291	72961
181944	227292
176224	215114
179459	74617
176446	11750
180780	70008
177685	16569
176841	97484
173278	140740
182970	264134
179091	69792
176321	67755
177486	207304
176158	19070
174528	28064
177403	227715
13216595	76357
187448	18570
181999	72590
179562	217664
173360	13822
171672	18647
172360	107895
172141	18708
178489	108121
172268	20878
178017	108077
172864	66679
172565	228812
171939	15574
176099	52064
180533	15212
178620	19324
173152	26371
172891	103236
176133	76687
171835	13476
176775	270201
173233	235072
179721	77721
174089	66975
179527	241656
184650	59038
175672	27681
173304	11765
176923	76491
259365	56409
176546	14375
179105	18807
178402	14567
172613	218756
179072	225028
181499	67533
177923	209416
178154	70396
174116	22359
176743	20907
173257	270627
185334	68730
180596	66904
172259	56491
176202	22068
