51430	51430
5645	5645
11270	11270
11315	11315
11336	11336
23586	23586
3658	3658
11343	11343
64407	64407
8372	8372
23325	23325
9310	9310
51	51
29841	29841
390243	390243
8382	8382
4820	4820
5990	5990
53335	53335
135932	135932
64897	64897
60558	60558
163154	163154
1312	1312
119032	119032
93973	93973
5099	5099
121355	121355
64921	64921
8892	8892
122060	122060
646174	646174
123355	123355
64927	64927
9559	9559
2194	2194
57628	57628
9247	9247
65980	65980
1581	1581
124790	124790
9589	9589
2687	2687
3421	3421
125965	125965
170850	170850
6550	6550
6693	6693
5863	5863
84660	84660
8814	8814
366	366
51157	51157
3065	3065
8974	8974
2569	2569
9270	9270
100130958	100130958
3749	3749
9212	9212
2570	2570
3987	3987
9274	9274
7760	7760
9276	9276
2767	2767
196996	196996
196051	196051
170370	170370
26018	26018
2817	2817
170394	170394
83729	83729
654	654
56606	56606
26354	26354
2877	2877
145853	145853
7006	7006
6733	6733
661	661
27032	27032
79191	79191
56895	56895
27120	27120
201595	201595
56948	56948
9445	9445
680	680
27338	27338
79885	79885
50624	50624
682	682
26240	26240
56994	56994
27348	27348
685	685
26524	26524
79887	79887
9718	9718
79890	79890
79892	79892
134121	134121
6764	6764
6773	6773
5933	5933
4671	4671
79825	79825
150	150
728224	728224
146198	146198
283638	283638
6887	6887
7007	7007
5947	5947
477	477
1993	1993
7032	7032
5955	5955
2009	2009
6836	6836
7075	7075
5957	5957
6272	6272
57673	57673
57680	57680
348801	348801
2043	2043
170954	170954
7159	7159
5959	5959
34	34
2045	2045
54558	54558
23392	23392
37	37
55601	55601
2047	2047
54567	54567
38	38
55603	55603
90	90
54795	54795
2049	2049
54619	54619
4335	4335
23626	23626
6218	6218
8029	8029
2050	2050
54621	54621
27136	27136
6442	6442
338339	338339
13	13
54813	54813
54627	54627
4352	4352
285195	285195
21	21
65977	65977
4212	4212
9920	9920
30827	30827
407977	407977
325	325
11037	11037
8396	8396
523	523
64943	64943
8398	8398
9735	9735
8399	8399
51066	51066
65056	65056
8402	8402
9776	9776
65080	65080
65082	65082
114299	114299
65084	65084
1812	1812
127579	127579
128218	128218
7462	7462
6175	6175
3156	3156
128229	128229
646658	646658
130132	130132
153364	153364
65078	65078
1468	1468
5273	5273
130557	130557
86	86
729991	729991
7419	7419
3480	3480
670	670
5033	5033
5881	5881
5406	5406
3512	3512
6123	6123
133690	133690
54843	54843
54454	54454
997	997
2878	2878
10999	10999
440603	440603
1445	1445
5359	5359
2926	2926
140862	140862
9945	9945
107	107
150223	150223
150946	150946
3003	3003
152503	152503
79192	79192
3726	3726
50801	50801
55636	55636
157855	157855
9732	9732
3055	3055
696	696
9725	9725
9811	9811
9820	9820
79893	79893
51274	51274
9844	9844
9901	9901
79899	79899
3956	3956
794	794
6522	6522
89795	89795
79902	79902
116987	116987
79906	79906
170591	170591
79912	79912
101928108	101928108
22898	22898
140880	140880
85352	85352
115727	115727
4771	4771
7161	7161
222553	222553
440836	440836
7409	7409
2977	2977
5966	5966
7424	7424
55630	55630
7471	7471
3560	3560
283464	283464
127343	127343
5973	5973
7516	7516
641700	641700
5976	5976
7851	7851
2051	2051
5981	5981
8061	8061
388630	388630
221061	221061
5983	5983
8079	8079
116986	116986
51633	51633
5989	5989
2719	2719
54862	54862
26005	26005
54676	54676
100131137	100131137
55924	55924
4135	4135
54898	54898
26032	26032
114	114
55633	55633
255324	255324
440026	440026
3786	3786
255275	255275
253461	253461
56005	56005
56006	56006
284	284
54910	54910
4430	4430
54913	54913
26291	26291
4654	4654
8648	8648
122402	122402
55129	55129
8408	8408
9812	9812
9867	9867
8416	8416
9887	9887
9899	9899
56954	56954
8425	8425
9900	9900
10393	10393
8427	8427
580	580
7291	7291
147381	147381
190	190
51144	51144
79670	79670
9123	9123
55626	55626
23395	23395
160428	160428
9152	9152
213	213
399665	399665
9154	9154
84978	84978
139324	139324
55697	55697
339977	339977
8766	8766
144406	144406
9962	9962
23349	23349
144423	144423
272	272
2865	2865
9968	9968
9377	9377
1955	1955
144717	144717
275	275
9972	9972
5910	5910
2539	2539
27237	27237
2021	2021
57818	57818
9570	9570
57713	57713
9997	9997
2044	2044
306	306
58485	58485
70	70
58490	58490
3067	3067
333	333
2591	2591
3217	3217
2627	2627
3799	3799
58497	58497
27316	27316
54467	54467
799	799
55361	55361
3249	3249
100505591	100505591
55362	55362
22871	22871
390792	390792
399693	399693
23029	23029
6677	6677
6500	6500
819	819
83660	83660
829	829
821	821
11187	11187
23102	23102
79919	79919
824	824
23108	23108
57634	57634
826	826
23113	23113
79929	79929
11194	11194
833	833
23049	23049
79932	79932
23132	23132
161725	161725
79944	79944
11198	11198
7092	7092
388743	388743
5331	5331
22875	22875
79948	79948
11201	11201
90381	90381
6875	6875
8320	8320
5996	5996
84547	84547
493753	493753
340654	340654
5997	5997
6168	6168
9125	9125
6000	6000
284114	284114
9126	9126
9127	9127
6002	6002
9182	9182
6004	6004
100129361	100129361
9210	9210
6011	6011
51616	51616
4036	4036
54938	54938
6014	6014
9241	9241
6045	6045
3223	3223
388588	388588
729993	729993
332	332
56061	56061
5269	5269
56062	56062
54946	54946
5330	5330
4773	4773
23203	23203
79753	79753
689	689
54955	54955
9118	9118
84901	84901
390999	390999
5458	5458
4792	4792
839	839
55013	55013
4853	4853
957	957
55667	55667
8292	8292
29128	29128
259292	259292
4880	4880
25930	25930
991	991
55033	55033
3579	3579
27065	27065
8621	8621
123803	123803
55614	55614
23028	23028
10460	10460
344387	344387
154091	154091
339541	339541
8439	8439
23143	23143
23186	23186
65010	65010
285489	285489
8448	8448
260429	260429
23314	23314
56931	56931
8449	8449
132660	132660
400793	400793
100130301	100130301
9907	9907
147746	147746
11062	11062
353	353
699	699
340277	340277
147798	147798
134430	134430
811	811
9586	9586
91662	91662
221393	221393
836	836
147872	147872
546	546
551	551
2678	2678
58499	58499
864	864
80095	80095
8479	8479
713	713
646262	646262
2783	2783
4920	4920
57161	57161
245812	245812
134266	134266
80144	80144
148741	148741
5521	5521
1293	1293
2923	2923
3006	3006
80221	80221
3007	3007
7867	7867
8120	8120
22861	22861
8284	8284
84250	84250
8653	8653
342618	342618
84251	84251
54856	54856
84253	84253
84447	84447
90324	90324
84267	84267
857	857
100885848	100885848
85315	85315
124961	124961
84268	84268
861	861
80206	80206
120939	120939
84271	84271
84279	84279
150771	150771
166929	166929
162515	162515
84280	84280
595	595
221079	221079
284382	284382
92017	92017
79949	79949
899	899
81537	81537
79953	79953
11212	11212
908	908
912	912
644139	644139
220047	220047
79958	79958
914	914
79959	79959
11218	11218
56479	56479
11221	11221
55698	55698
79961	79961
79962	79962
11226	11226
79971	79971
11228	11228
91750	91750
9260	9260
25981	25981
57491	57491
49861	49861
54542	54542
9277	9277
9868	9868
23399	23399
9278	9278
9350	9350
23503	23503
5726	5726
23507	23507
150356	150356
259286	259286
23509	23509
8659	8659
414152	414152
150082	150082
541565	541565
9627	9627
79931	79931
286436	286436
389383	389383
3621	3621
163259	163259
83719	83719
23518	23518
100287284	100287284
93664	93664
6434	6434
26267	26267
23643	23643
124641	124641
6721	6721
203286	203286
170392	170392
1106	1106
55061	55061
7102	7102
339983	339983
7103	7103
143570	143570
942	942
55930	55930
1209	1209
55680	55680
7476	7476
100506049	100506049
57709	57709
1396	1396
23440	23440
5013	5013
55112	55112
140738	140738
11217	11217
266629	266629
55113	55113
9374	9374
55116	55116
8859	8859
5127	5127
27250	27250
56146	56146
10390	10390
131096	131096
220323	220323
84068	84068
23357	23357
8450	8450
8452	8452
8453	8453
23370	23370
8454	8454
4058	4058
10309	10309
8456	8456
23512	23512
23515	23515
8459	8459
25847	25847
1415	1415
8460	8460
5068	5068
29068	29068
8462	8462
4013	4013
5364	5364
57476	57476
11151	11151
641649	641649
80222	80222
151649	151649
340152	340152
151651	151651
56255	56255
2161	2161
246175	246175
1832	1832
8715	8715
80230	80230
84456	84456
57761	57761
27258	27258
2147	2147
1960	1960
8723	8723
80243	80243
283373	283373
9060	9060
2029	2029
8724	8724
7920	7920
2243	2243
25818	25818
3038	3038
2048	2048
284076	284076
155051	155051
57795	57795
2266	2266
57030	57030
58190	58190
6326	6326
9107	9107
2146	2146
26086	26086
3092	3092
9113	9113
59342	59342
2267	2267
54033	54033
57799	57799
3320	3320
9196	9196
2275	2275
9002	9002
80333	80333
140775	140775
28951	28951
3267	3267
310	310
53339	53339
57804	57804
51471	51471
23539	23539
257194	257194
29953	29953
5365	5365
9355	9355
59272	59272
339906	339906
23670	23670
9371	9371
60481	60481
64983	64983
153241	153241
84317	84317
930	930
84342	84342
947	947
147111	147111
151827	151827
84343	84343
11231	11231
952	952
11232	11232
961	961
100996274	100996274
167691	167691
79979	79979
11236	11236
962	962
11237	11237
79983	79983
11244	11244
9909	9909
79989	79989
11245	11245
55304	55304
79990	79990
11248	11248
128821	128821
79991	79991
11250	11250
84947	84947
10001	10001
84952	84952
10005	10005
54514	54514
223082	223082
23786	23786
341208	341208
10008	10008
128853	128853
25777	25777
10014	10014
91156	91156
25840	25840
7481	7481
25798	25798
10020	10020
25831	25831
51202	51202
10021	10021
100303755	100303755
100507650	100507650
7869	7869
221301	221301
25843	25843
57115	57115
8028	8028
25844	25844
10023	10023
92482	92482
4868	4868
23404	23404
55118	55118
57570	57570
3821	3821
1521	1521
55124	55124
8825	8825
10016	10016
29943	29943
55191	55191
4232	4232
56137	56137
26525	26525
51702	51702
51400	51400
4237	4237
9063	9063
56253	56253
23569	23569
55143	55143
284071	284071
8682	8682
4242	4242
55713	55713
8864	8864
4245	4245
1982	1982
55719	55719
8863	8863
2037	2037
5202	5202
4247	4247
5218	5218
5295	5295
4249	4249
23307	23307
25855	25855
6790	6790
9699	9699
6499	6499
