2540324	179942
2539957	173322
2543118	176457
2542023	174295
2542843	177562
2540314	176826
2539564	174288
2539608	179618
2541549	181917
2542078	176434
2541589	176497
2538776	173432
2542258	178285
2542349	175395
2541739	177607
2539572	266858
2542919	13188172
2543280	171935
2543506	179096
2541070	174140
2543269	178387
2543209	183813
2542712	178013
2539739	178300
2540305	176928
2539218	190941
2541407	175506
2540627	173368
2541680	180246
2542906	175476
2542768	175065
2542564	172610
2542942	172584
2539413	173232
2540396	177377
2542235	190051
2541839	174712
2541151	174764
2541779	173812
2538743	183400
2543509	181223
2538888	174034
2541263	179611
2542266	175481
2541916	178143
2540707	175117
2543597	174266
2540680	176657
2541961	176440
2541997	190601
2543450	175914
2543629	176544
2542790	176946
2541682	176748
2543319	177847
2539074	180015
2540355	3564805
2539217	190107
2540132	174983
2543614	180368
2541573	177120
2539106	176012
2538996	183479
2542823	178872
2539634	178281
2539462	174000
2540865	177181
2542480	179639
2539668	177212
2543278	172406
2542930	176377
2540710	178078
2539171	171835
2538859	176682
2540190	175886
2542192	173142
2540873	175015
2542651	175915
2543164	171917
2540884	178483
2543475	173235
2541314	191290
2541218	172408
2539474	178587
3361409	181331
2542333	173917
2540572	178670
2540723	180047
2540053	174330
2542212	174421
2543549	172226
2542139	176488
2539751	172033
2540442	175306
2539877	172777
2543682	172977
2541746	171939
2542993	174254
2543272	183946
2542052	178117
2541601	178183
2542054	189590
2542891	179526
2541260	172655
2542545	176922
2542339	178544
2539194	176421
2540456	172582
2541398	180525
2539096	185707
2541521	176950
2538759	176375
2540999	174606
2539691	174318
2539169	259500
2541221	177216
2541937	175920
2542125	181640
2539938	176094
2541356	189126
2539278	176334
2543114	174715
2540028	180307
2540032	266847
2541894	181528
2543580	177914
2539076	179507
2539040	174245
2541679	174534
2540993	182392
2543386	175666
2540640	171836
2539308	176097
2540289	172718
2538920	176749
2539791	184953
2539196	187393
2542674	175071
2540888	175069
2541619	175549
2541668	172954
2543521	174908
2541102	176982
2540159	177336
2540828	173143
3361415	266646
2543042	175750
2542458	3565931
2541567	177200
2541843	3564851
2542134	175536
2543663	174372
2539763	180531
2540713	171737
2539672	179316
2541303	178229
2542814	186176
2542487	174902
2539323	172884
2543490	3565275
2540982	174596
2543214	180721
2541840	177532
2540726	179243
2539982	172071
2541034	180935
2538778	173773
2540321	4363033
2539873	176031
2543510	187770
2543416	172868
2542385	171800
2542475	172944
2543181	175703
2541927	175716
2540718	181620
2541338	173269
2543408	172137
2540481	174785
2540403	172979
2539661	179616
2540753	171970
2539168	181280
2542439	172372
2541243	171594
2541774	174410
2542277	172357
2540830	173453
2540544	179115
2540083	178006
2541859	179902
2542928	176254
2541493	176131
2540788	177561
2543583	172639
2540605	176109
2538930	176138
2540328	178979
2543523	176498
2538728	175818
2542172	173946
2540370	186841
2543605	175822
2539663	178823
2541972	172978
2542897	185814
2541985	175916
2540315	177457
2542233	171763
2538786	179572
2542415	181579
2541216	176061
2539671	3565862
2539214	172802
2542598	177775
2539189	173384
2540273	177108
2539311	173304
2541340	180315
2542174	176584
2540736	176754
2541077	177458
2541470	179178
2542406	179472
3361134	176540
2539997	180873
2543195	178960
2540254	173843
2540197	173224
3361514	176195
2541578	174509
2539338	175189
2543131	175316
2539064	181711
2539164	171793
2543516	173233
2543456	172820
2538841	178017
2543338	189705
2542688	181066
2540784	176385
2543383	178981
2543651	176226
2541660	3564970
2539011	190665
2540185	174059
2542204	175059
2543308	179392
2543539	179971
2542918	174022
2538752	174511
2541002	173330
2541426	173654
2540066	177469
2543676	174901
2542393	176466
2540260	190511
2540105	173891
2541868	178038
2539489	175315
2542559	178943
2541032	175507
2539026	179493
2539378	174571
2540293	175741
2541147	175672
3361518	172139
2543205	172942
2541194	185146
2541139	179941
2543483	176662
3361260	179500
2542062	176161
2543122	171975
2539401	173858
2540381	175525
2540082	175956
2538797	179945
2541816	171918
2542094	175669
2543010	176559
2542777	172624
2543390	174673
2538855	176633
2543233	171857
2542529	176191
2543654	179163
2539366	176774
2540046	172442
2540515	187256
2540126	174736
2539990	179647
2540154	176556
2540017	3565046
2540849	172759
2542010	181218
2542978	173920
2539764	171965
2540806	176011
2541108	191043
2541527	180713
2542670	175538
2541086	184091
2541841	180231
2543622	174138
2543111	172939
2540247	183993
2542801	172149
2541782	179567
2541265	174788
2539673	190256
2541087	179442
2542926	177646
2543163	177242
2540790	178005
2542461	176002
2540971	174038
2543352	179890
2541542	266861
2539488	173811
2539654	171876
2541674	178364
2539916	173601
2542551	181406
2540717	183978
2542835	174377
2538804	179833
2542496	172110
2542757	179488
2539377	176743
2539272	188131
2540071	174199
2540991	177235
2542219	171601
2538766	175936
2542749	172728
2543200	178046
2539854	173912
2542566	174752
2539082	180123
2542133	178131
2543621	172858
2539798	173656
2543412	176268
2540868	174478
2542502	176458
2543385	184972
2540819	174346
2541402	172190
2543537	171809
2543179	174018
2542588	172305
2539154	176348
2540057	175771
2542011	177856
2542046	175094
2542781	172392
2538772	172393
2539351	176532
2542481	176504
2539252	175610
2538729	174844
2542269	172756
2540891	172252
2541819	175105
3361396	176089
2538834	180423
2540482	176443
2540864	173606
2541182	172224
2540978	178415
2540430	172672
2540141	175399
2540387	173510
2541312	175537
2543395	177764
2540540	180016
2541953	13192290
2542148	179028
2541300	177725
2543570	176344
2540573	259455
2541776	174019
2539667	174838
2539279	190814
2541577	173312
2538913	178184
2539623	3565860
2540483	174722
2542818	175863
2539192	187789
2539872	173509
2539539	175925
2540684	173602
2538914	180303
2543413	176153
2540428	176388
2540472	177978
2541974	174351
2539649	179649
2543000	177442
2539241	172195
2539800	3565184
2541089	172959
2540744	177855
2539067	177583
2539090	176546
2539670	171801
2541727	178402
2540093	172427
2539581	176338
2542206	175751
2540974	172075
2538936	176943
2541629	179165
2539410	185809
2540218	172780
2543121	176874
2539223	181023
2539833	180478
3361487	179160
2539645	175270
2539556	181150
2542340	171590
2541094	177491
2539255	172028
2539048	172681
2539753	176733
2541069	186756
2542441	175723
2539789	178277
2540892	177845
2540750	174449
2541968	172668
2540198	174394
2538964	177988
2541818	171719
2542510	174664
2541625	171966
2542520	172182
2539471	174737
2540796	173778
2542514	172420
2543647	172311
2540716	176957
2543459	175218
2540308	180456
2541028	171897
2540148	174809
2542319	3565801
2542180	179246
2543492	180326
2540292	177190
2541446	175668
2541038	175710
2542354	171768
2542022	172232
2540986	174386
2541004	180263
2542828	174012
2539109	181727
2542075	172535
2539968	174974
2540006	176409
2543444	172280
2540020	177161
2540411	175647
2541817	177097
2539625	173227
2543040	173744
2542855	179079
2540597	175873
2540557	172116
2542896	174493
2539765	3564941
2539215	171914
2541030	175840
2543628	172431
2540471	171784
2542643	175748
2542291	172045
2542721	171821
2543027	174233
2538999	176047
2541981	177857
2543227	179388
2543406	191004
