     0	0
     1	1
     2	3
     3	7
     4	11
     5	12
     6	13
     7	15
     8	30
     9	31
    10	63
    11	75
    12	76
    13	77
    14	79
    15	86
    16	87
    17	94
    18	95
    19	116
    20	117
    21	119
    22	127
    23	222
    24	223
    25	235
    26	236
    27	237
    28	239
    29	254
    30	255
    31	507
    32	511
    33	1023
    34	1099
    35	1100
    36	1101
    37	1103
    38	1108
    39	1109
    40	1110
    41	1111
    42	1118
    43	1119
    44	1140
    45	1141
    46	1143
    47	1151
    48	1182
    49	1183
    50	1184
    51	1185
    52	1187
    53	1191
    54	1194
    55	1195
    56	1196
    57	1197
    58	1198
    59	1199
    60	1214
    61	1215
    62	1246
    63	1247
    64	1259
    65	1260
    66	1261
    67	1263
    68	1268
    69	1269
    70	1270
    71	1271
    72	1278
    73	1279
    74	1456
    75	1457
    76	1459
    77	1460
    78	1461
    79	1463
    80	1465
    81	1467
    82	1468
    83	1469
    84	1471
    85	1531
    86	1532
    87	1533
    88	1535
    89	1972
    90	1973
    91	1975
    92	1983
    93	2047
    94	3294
    95	3295
    96	3306
    97	3307
    98	3308
    99	3309
   100	3310
   101	3311
   102	3326
   103	3327
   104	3440
   105	3441
   106	3443
   107	3447
   108	3448
   109	3449
   110	3451
   111	3452
   112	3453
   113	3455
   114	3576
   115	3577
   116	3578
   117	3579
   118	3582
   119	3583
   120	3873
   121	3875
   122	3879
   123	3885
   124	3887
   125	3903
   126	3947
   127	3948
   128	3949
   129	3950
   130	3951
   131	3958
   132	3959
   133	3966
   134	3967
   135	4094
   136	4095
   137	7672
   138	7673
   139	7675
   140	7679
   141	7902
   142	7903
   143	7915
   144	7916
   145	7917
   146	7919
   147	7934
   148	7935
   149	8185
   150	8187
   151	8191
   152	16350
   153	16351
   154	16383
   155	32767
